# lon lat depth_km normal_Pa shear_Pa coulomb_Pa
# strike 15.000000, dip 45.000000, rake 0.000000
13.381674 41.608108 1.000000 0.169668 0.157305 0.225172
13.390683 41.608108 1.000000 0.169824 0.154196 0.222126
13.399692 41.608108 1.000000 0.169992 0.151112 0.219109
13.408701 41.608108 1.000000 0.170171 0.148058 0.216127
13.417710 41.608108 1.000000 0.170359 0.145038 0.213181
13.426719 41.608108 1.000000 0.170555 0.142054 0.210276
13.435728 41.608108 1.000000 0.170758 0.139110 0.207413
13.444737 41.608108 1.000000 0.170965 0.136209 0.204595
13.453746 41.608108 1.000000 0.171176 0.133354 0.201824
13.462755 41.608108 1.000000 0.171388 0.130548 0.199104
13.471764 41.608108 1.000000 0.171601 0.127795 0.196435
13.480773 41.608108 1.000000 0.171812 0.125095 0.193820
13.489782 41.608108 1.000000 0.172021 0.122453 0.191262
13.498791 41.608108 1.000000 0.172225 0.119870 0.188760
13.507800 41.608108 1.000000 0.172423 0.117348 0.186318
13.516809 41.608108 1.000000 0.172614 0.114890 0.183936
13.525818 41.608108 1.000000 0.172796 0.112497 0.181615
13.534827 41.608108 1.000000 0.172967 0.110170 0.179357
13.543836 41.608108 1.000000 0.173126 0.107912 0.177162
13.552845 41.608108 1.000000 0.173271 0.105724 0.175032
13.561854 41.608108 1.000000 0.173402 0.103606 0.172967
13.570863 41.608108 1.000000 0.173516 0.101560 0.170967
13.579872 41.608108 1.000000 0.173612 0.099588 0.169032
13.588881 41.608108 1.000000 0.173689 0.097689 0.167164
13.597890 41.608108 1.000000 0.173745 0.095864 0.165362
13.606899 41.608108 1.000000 0.173780 0.094114 0.163626
13.615908 41.608108 1.000000 0.173791 0.092439 0.161955
13.624917 41.608108 1.000000 0.173779 0.090839 0.160350
13.633926 41.608108 1.000000 0.173740 0.089314 0.158811
13.642935 41.608108 1.000000 0.173676 0.087865 0.157336
13.651944 41.608108 1.000000 0.173584 0.086491 0.155925
13.660953 41.608108 1.000000 0.173463 0.085192 0.154578
13.669962 41.608108 1.000000 0.173313 0.083968 0.153293
13.678971 41.608108 1.000000 0.173133 0.082817 0.152070
13.687980 41.608108 1.000000 0.172921 0.081740 0.150908
13.696989 41.608108 1.000000 0.172677 0.080735 0.149806
13.705998 41.608108 1.000000 0.172401 0.079802 0.148762
13.715007 41.608108 1.000000 0.172091 0.078940 0.147776
13.724016 41.608108 1.000000 0.171747 0.078147 0.146846
13.733025 41.608108 1.000000 0.171369 0.077424 0.145971
13.742035 41.608108 1.000000 0.170955 0.076768 0.145150
13.751044 41.608108 1.000000 0.170506 0.076179 0.144381
13.760053 41.608108 1.000000 0.170022 0.075654 0.143663
13.769062 41.608108 1.000000 0.169500 0.075194 0.142994
13.778071 41.608108 1.000000 0.168943 0.074795 0.142373
13.787080 41.608108 1.000000 0.168348 0.074458 0.141797
13.796089 41.608108 1.000000 0.167717 0.074180 0.141267
13.805098 41.608108 1.000000 0.167049 0.073960 0.140779
13.814107 41.608108 1.000000 0.166344 0.073795 0.140333
13.823116 41.608108 1.000000 0.165602 0.073686 0.139926
13.832125 41.608108 1.000000 0.164822 0.073629 0.139558
13.841134 41.608108 1.000000 0.164006 0.073623 0.139226
13.850143 41.608108 1.000000 0.163153 0.073667 0.138928
13.859152 41.608108 1.000000 0.162264 0.073758 0.138664
13.868161 41.608108 1.000000 0.161338 0.073895 0.138431
13.877170 41.608108 1.000000 0.160377 0.074076 0.138227
13.886179 41.608108 1.000000 0.159379 0.074300 0.138052
13.895188 41.608108 1.000000 0.158347 0.074564 0.137903
13.904197 41.608108 1.000000 0.157279 0.074866 0.137778
13.913206 41.608108 1.000000 0.156178 0.075206 0.137677
13.922215 41.608108 1.000000 0.155042 0.075581 0.137597
13.931224 41.608108 1.000000 0.153873 0.075989 0.137538
13.940233 41.608108 1.000000 0.152671 0.076428 0.137496
13.949242 41.608108 1.000000 0.151437 0.076897 0.137472
13.958251 41.608108 1.000000 0.150171 0.077394 0.137463
13.967260 41.608108 1.000000 0.148875 0.077918 0.137468
13.976269 41.608108 1.000000 0.147548 0.078466 0.137485
13.985278 41.608108 1.000000 0.146192 0.079037 0.137514
13.994287 41.608108 1.000000 0.144806 0.079629 0.137552
14.003296 41.608108 1.000000 0.143393 0.080241 0.137599
14.012305 41.608108 1.000000 0.141953 0.080871 0.137652
14.021314 41.608108 1.000000 0.140486 0.081517 0.137712
14.030323 41.608108 1.000000 0.138993 0.082178 0.137776
14.039332 41.608108 1.000000 0.137476 0.082853 0.137843
14.048341 41.608108 1.000000 0.135934 0.083539 0.137913
14.057350 41.608108 1.000000 0.134369 0.084236 0.137983
14.066359 41.608108 1.000000 0.132783 0.084941 0.138054
14.075368 41.608108 1.000000 0.131174 0.085654 0.138124
14.084377 41.608108 1.000000 0.129545 0.086374 0.138192
14.093386 41.608108 1.000000 0.127897 0.087098 0.138257
14.102395 41.608108 1.000000 0.126230 0.087826 0.138318
14.111404 41.608108 1.000000 0.124544 0.088556 0.138374
14.120413 41.608108 1.000000 0.122842 0.089288 0.138424
14.129422 41.608108 1.000000 0.121124 0.090019 0.138469
14.138431 41.608108 1.000000 0.119391 0.090750 0.138506
14.147440 41.608108 1.000000 0.117643 0.091478 0.138535
14.156449 41.608108 1.000000 0.115882 0.092203 0.138556
14.165458 41.608108 1.000000 0.114109 0.092924 0.138568
14.174467 41.608108 1.000000 0.112323 0.093640 0.138570
14.183476 41.608108 1.000000 0.110528 0.094350 0.138561
14.192485 41.608108 1.000000 0.108722 0.095053 0.138542
14.201494 41.608108 1.000000 0.106907 0.095749 0.138511
14.210503 41.608108 1.000000 0.105084 0.096435 0.138469
14.219512 41.608108 1.000000 0.103254 0.097112 0.138414
11.778071 41.617117 1.000000 -0.000984 -0.261916 -0.262309
11.787080 41.617117 1.000000 0.001007 -0.261030 -0.260627
11.796089 41.617117 1.000000 0.003024 -0.260082 -0.258872
11.805098 41.617117 1.000000 0.005065 -0.259070 -0.257044
11.814107 41.617117 1.000000 0.007131 -0.257993 -0.255141
11.823116 41.617117 1.000000 0.009221 -0.256851 -0.253163
11.832125 41.617117 1.000000 0.011336 -0.255643 -0.251108
11.841134 41.617117 1.000000 0.013474 -0.254366 -0.248977
11.850143 41.617117 1.000000 0.015635 -0.253021 -0.246767
11.859152 41.617117 1.000000 0.017820 -0.251606 -0.244479
11.868161 41.617117 1.000000 0.020027 -0.250121 -0.242110
11.877170 41.617117 1.000000 0.022256 -0.248564 -0.239661
11.886179 41.617117 1.000000 0.024508 -0.246934 -0.237131
11.895188 41.617117 1.000000 0.026780 -0.245230 -0.234518
11.904197 41.617117 1.000000 0.029074 -0.243452 -0.231822
11.913206 41.617117 1.000000 0.031388 -0.241598 -0.229043
11.922215 41.617117 1.000000 0.033722 -0.239669 -0.226180
11.931224 41.617117 1.000000 0.036075 -0.237662 -0.223231
11.940233 41.617117 1.000000 0.038447 -0.235576 -0.220198
11.949242 41.617117 1.000000 0.040838 -0.233413 -0.217078
11.958251 41.617117 1.000000 0.043246 -0.231169 -0.213871
11.967260 41.617117 1.000000 0.045671 -0.228845 -0.210577
11.976269 41.617117 1.000000 0.048112 -0.226441 -0.207196
11.985278 41.617117 1.000000 0.050568 -0.223954 -0.203727
11.994287 41.617117 1.000000 0.053040 -0.221386 -0.200170
12.003296 41.617117 1.000000 0.055525 -0.218734 -0.196524
12.012305 41.617117 1.000000 0.058024 -0.215999 -0.192789
12.021314 41.617117 1.000000 0.060535 -0.213180 -0.188966
12.030323 41.617117 1.000000 0.063057 -0.210276 -0.185054
12.039332 41.617117 1.000000 0.065591 -0.207288 -0.181052
12.048341 41.617117 1.000000 0.068134 -0.204215 -0.176961
12.057350 41.617117 1.000000 0.070686 -0.201056 -0.172782
12.066359 41.617117 1.000000 0.073246 -0.197811 -0.168513
12.075368 41.617117 1.000000 0.075813 -0.194481 -0.164156
12.084377 41.617117 1.000000 0.078386 -0.191064 -0.159710
12.093386 41.617117 1.000000 0.080964 -0.187561 -0.155176
12.102395 41.617117 1.000000 0.083546 -0.183972 -0.150554
12.111404 41.617117 1.000000 0.086130 -0.180297 -0.145845
12.120413 41.617117 1.000000 0.088717 -0.176536 -0.141050
12.129422 41.617117 1.000000 0.091303 -0.172690 -0.136168
12.138431 41.617117 1.000000 0.093890 -0.168757 -0.131201
12.147440 41.617117 1.000000 0.096474 -0.164740 -0.126150
12.156449 41.617117 1.000000 0.099056 -0.160637 -0.121015
12.165458 41.617117 1.000000 0.101633 -0.156451 -0.115798
12.174467 41.617117 1.000000 0.104205 -0.152181 -0.110498
12.183476 41.617117 1.000000 0.106771 -0.147827 -0.105119
12.192485 41.617117 1.000000 0.109328 -0.143392 -0.099660
12.201494 41.617117 1.000000 0.111877 -0.138874 -0.094124
12.210503 41.617117 1.000000 0.114414 -0.134277 -0.088511
12.219512 41.617117 1.000000 0.116940 -0.129599 -0.082823
12.228521 41.617117 1.000000 0.119453 -0.124844 -0.077062
12.237530 41.617117 1.000000 0.121951 -0.120010 -0.071230
12.246539 41.617117 1.000000 0.124433 -0.115101 -0.065328
12.255548 41.617117 1.000000 0.126898 -0.110118 -0.059358
12.264557 41.617117 1.000000 0.129344 -0.105061 -0.053323
12.273566 41.617117 1.000000 0.131770 -0.099932 -0.047224
12.282575 41.617117 1.000000 0.134175 -0.094734 -0.041064
12.291584 41.617117 1.000000 0.136557 -0.089467 -0.034844
12.300593 41.617117 1.000000 0.138915 -0.084134 -0.028569
12.309602 41.617117 1.000000 0.141246 -0.078737 -0.022239
12.318611 41.617117 1.000000 0.143551 -0.073278 -0.015858
12.327620 41.617117 1.000000 0.145828 -0.067759 -0.009428
12.336629 41.617117 1.000000 0.148075 -0.062182 -0.002952
12.345638 41.617117 1.000000 0.150290 -0.056550 0.003566
12.354647 41.617117 1.000000 0.152473 -0.050865 0.010124
12.363656 41.617117 1.000000 0.154622 -0.045130 0.016719
12.372665 41.617117 1.000000 0.156736 -0.039348 0.023347
12.381674 41.617117 1.000000 0.158813 -0.033521 0.030004
12.390683 41.617117 1.000000 0.160852 -0.027652 0.036689
12.399692 41.617117 1.000000 0.162853 -0.021744 0.043397
12.408701 41.617117 1.000000 0.164812 -0.015801 0.050123
12.417710 41.617117 1.000000 0.166730 -0.009826 0.056866
12.426719 41.617117 1.000000 0.168606 -0.003822 0.063621
12.435728 41.617117 1.000000 0.170437 0.002208 0.070383
12.444737 41.617117 1.000000 0.172223 0.008260 0.077149
12.453746 41.617117 1.000000 0.173963 0.014331 0.083916
12.462755 41.617117 1.000000 0.175655 0.020416 0.090678
12.471764 41.617117 1.000000 0.177299 0.026512 0.097432
12.480773 41.617117 1.000000 0.178894 0.032616 0.104173
12.489782 41.617117 1.000000 0.180439 0.038722 0.110898
12.498791 41.617117 1.000000 0.181932 0.044828 0.117601
12.507800 41.617117 1.000000 0.183374 0.050929 0.124279
12.516809 41.617117 1.000000 0.184762 0.057021 0.130926
12.525818 41.617117 1.000000 0.186098 0.063100 0.137539
12.534827 41.617117 1.000000 0.187379 0.069161 0.144112
12.543836 41.617117 1.000000 0.188605 0.075200 0.150642
12.552845 41.617117 1.000000 0.189776 0.081212 0.157123
12.561854 41.617117 1.000000 0.190892 0.087195 0.163551
12.570863 41.617117 1.000000 0.191951 0.093141 0.169922
12.579872 41.617117 1.000000 0.192953 0.099049 0.176230
12.588881 41.617117 1.000000 0.193899 0.104912 0.182471
12.597890 41.617117 1.000000 0.194788 0.110726 0.188641
12.606899 41.617117 1.000000 0.195620 0.116487 0.194735
12.615908 41.617117 1.000000 0.196395 0.122190 0.200747
12.624917 41.617117 1.000000 0.197112 0.127830 0.206675
12.633926 41.617117 1.000000 0.197772 0.133404 0.212512
12.642935 41.617117 1.000000 0.198376 0.138905 0.218256
12.651944 41.617117 1.000000 0.198923 0.144331 0.223900
12.660953 41.617117 1.000000 0.199413 0.149676 0.229442
12.669962 41.617117 1.000000 0.199848 0.154936 0.234875
12.678971 41.617117 1.000000 0.200227 0.160107 0.240198
12.687980 41.617117 1.000000 0.200551 0.165183 0.245404
12.696989 41.617117 1.000000 0.200821 0.170162 0.250490
12.705998 41.617117 1.000000 0.201038 0.175038 0.255453
12.715007 41.617117 1.000000 0.201202 0.179807 0.260288
12.724016 41.617117 1.000000 0.201314 0.184466 0.264992
12.733025 41.617117 1.000000 0.201375 0.189010 0.269560
12.742035 41.617117 1.000000 0.201387 0.193436 0.273990
12.751044 41.617117 1.000000 0.201349 0.197739 0.278278
12.760053 41.617117 1.000000 0.201265 0.201916 0.282422
12.769062 41.617117 1.000000 0.201134 0.205963 0.286417
12.778071 41.617117 1.000000 0.200958 0.209878 0.290261
12.787080 41.617117 1.000000 0.200738 0.213656 0.293951
12.796089 41.617117 1.000000 0.200477 0.217295 0.297485
12.805098 41.617117 1.000000 0.200175 0.220791 0.300861
12.814107 41.617117 1.000000 0.199834 0.224142 0.304076
12.823116 41.617117 1.000000 0.199455 0.227345 0.307127
12.832125 41.617117 1.000000 0.199041 0.230398 0.310015
12.841134 41.617117 1.000000 0.198593 0.233298 0.312736
12.850143 41.617117 1.000000 0.198113 0.236044 0.315289
12.859152 41.617117 1.000000 0.197603 0.238633 0.317674
12.868161 41.617117 1.000000 0.197064 0.241063 0.319889
12.877170 41.617117 1.000000 0.196499 0.243333 0.321933
12.886179 41.617117 1.000000 0.195909 0.245442 0.323806
12.895188 41.617117 1.000000 0.195296 0.247389 0.325507
12.904197 41.617117 1.000000 0.194663 0.249172 0.327037
12.913206 41.617117 1.000000 0.194011 0.250792 0.328396
12.922215 41.617117 1.000000 0.193343 0.252246 0.329583
12.931224 41.617117 1.000000 0.192659 0.253536 0.330600
12.940233 41.617117 1.000000 0.191964 0.254662 0.331447
12.949242 41.617117 1.000000 0.191258 0.255623 0.332126
12.958251 41.617117 1.000000 0.190543 0.256419 0.332636
12.967260 41.617117 1.000000 0.189822 0.257052 0.332981
12.976269 41.617117 1.000000 0.189096 0.257523 0.333161
12.985278 41.617117 1.000000 0.188368 0.257832 0.333179
12.994287 41.617117 1.000000 0.187639 0.257980 0.333036
13.003296 41.617117 1.000000 0.186912 0.257971 0.332735
13.012305 41.617117 1.000000 0.186188 0.257804 0.332279
13.021314 41.617117 1.000000 0.185469 0.257482 0.331670
13.030323 41.617117 1.000000 0.184756 0.257008 0.330910
13.039332 41.617117 1.000000 0.184053 0.256383 0.330004
13.048341 41.617117 1.000000 0.183360 0.255610 0.328954
13.057350 41.617117 1.000000 0.182678 0.254693 0.327764
13.066359 41.617117 1.000000 0.182011 0.253633 0.326438
13.075368 41.617117 1.000000 0.181358 0.252435 0.324978
13.084377 41.617117 1.000000 0.180722 0.251102 0.323390
13.093386 41.617117 1.000000 0.180104 0.249636 0.321678
13.102395 41.617117 1.000000 0.179505 0.248043 0.319845
13.111404 41.617117 1.000000 0.178926 0.246325 0.317895
13.120413 41.617117 1.000000 0.178369 0.244486 0.315834
13.129422 41.617117 1.000000 0.177835 0.242532 0.313666
13.138431 41.617117 1.000000 0.177324 0.240466 0.311396
13.147440 41.617117 1.000000 0.176838 0.238292 0.309028
13.156449 41.617117 1.000000 0.176377 0.236016 0.306567
13.165458 41.617117 1.000000 0.175942 0.233641 0.304018
13.174467 41.617117 1.000000 0.175534 0.231173 0.301387
13.183476 41.617117 1.000000 0.175152 0.228617 0.298678
13.192485 41.617117 1.000000 0.174798 0.225976 0.295896
13.201494 41.617117 1.000000 0.174472 0.223257 0.293046
13.210503 41.617117 1.000000 0.174174 0.220464 0.290134
13.219512 41.617117 1.000000 0.173904 0.217603 0.287164
13.228521 41.617117 1.000000 0.173662 0.214678 0.284142
13.237530 41.617117 1.000000 0.173448 0.211695 0.281074
13.246539 41.617117 1.000000 0.173262 0.208658 0.277963
13.255548 41.617117 1.000000 0.173103 0.205574 0.274815
13.264557 41.617117 1.000000 0.172972 0.202446 0.271635
13.273566 41.617117 1.000000 0.172867 0.199281 0.268428
13.282575 41.617117 1.000000 0.172789 0.196083 0.265199
13.291584 41.617117 1.000000 0.172737 0.192858 0.261953
13.300593 41.617117 1.000000 0.172709 0.189611 0.258694
13.309602 41.617117 1.000000 0.172706 0.186346 0.255428
13.318611 41.617117 1.000000 0.172725 0.183068 0.252158
13.327620 41.617117 1.000000 0.172768 0.179783 0.248890
13.336629 41.617117 1.000000 0.172831 0.176495 0.245628
13.345638 41.617117 1.000000 0.172915 0.173209 0.242375
13.354647 41.617117 1.000000 0.173017 0.169930 0.239136
13.363656 41.617117 1.000000 0.173138 0.166661 0.235916
13.372665 41.617117 1.000000 0.173275 0.163408 0.232718
13.381674 41.617117 1.000000 0.173428 0.160174 0.229545
13.390683 41.617117 1.000000 0.173594 0.156964 0.226402
13.399692 41.617117 1.000000 0.173773 0.153782 0.223291
13.408701 41.617117 1.000000 0.173962 0.150631 0.220216
13.417710 41.617117 1.000000 0.174162 0.147517 0.217181
13.426719 41.617117 1.000000 0.174369 0.144441 0.214188
13.435728 41.617117 1.000000 0.174582 0.141407 0.211240
13.444737 41.617117 1.000000 0.174801 0.138420 0.208340
13.453746 41.617117 1.000000 0.175022 0.135481 0.205490
13.462755 41.617117 1.000000 0.175246 0.132595 0.202693
13.471764 41.617117 1.000000 0.175469 0.129763 0.199951
13.480773 41.617117 1.000000 0.175690 0.126989 0.197265
13.489782 41.617117 1.000000 0.175908 0.124275 0.194639
13.498791 41.617117 1.000000 0.176122 0.121624 0.192072
13.507800 41.617117 1.000000 0.176328 0.119037 0.189568
13.516809 41.617117 1.000000 0.176527 0.116516 0.187127
13.525818 41.617117 1.000000 0.176715 0.114064 0.184750
13.534827 41.617117 1.000000 0.176892 0.111682 0.182439
13.543836 41.617117 1.000000 0.177056 0.109372 0.180195
13.552845 41.617117 1.000000 0.177206 0.107135 0.178018
13.561854 41.617117 1.000000 0.177339 0.104972 0.175908
13.570863 41.617117 1.000000 0.177455 0.102885 0.173867
13.579872 41.617117 1.000000 0.177552 0.100874 0.171895
13.588881 41.617117 1.000000 0.177629 0.098940 0.169991
13.597890 41.617117 1.000000 0.177684 0.097083 0.168157
13.606899 41.617117 1.000000 0.177715 0.095305 0.166391
13.615908 41.617117 1.000000 0.177723 0.093605 0.164694
13.624917 41.617117 1.000000 0.177704 0.091983 0.163064
13.633926 41.617117 1.000000 0.177659 0.090440 0.161503
13.642935 41.617117 1.000000 0.177586 0.088975 0.160009
13.651944 41.617117 1.000000 0.177484 0.087588 0.158582
13.660953 41.617117 1.000000 0.177351 0.086280 0.157220
13.669962 41.617117 1.000000 0.177188 0.085048 0.155923
13.678971 41.617117 1.000000 0.176993 0.083894 0.154691
13.687980 41.617117 1.000000 0.176764 0.082815 0.153521
13.696989 41.617117 1.000000 0.176503 0.081812 0.152413
13.705998 41.617117 1.000000 0.176206 0.080883 0.151365
13.715007 41.617117 1.000000 0.175875 0.080027 0.150377
13.724016 41.617117 1.000000 0.175508 0.079244 0.149447
13.733025 41.617117 1.000000 0.175105 0.078532 0.148574
13.742035 41.617117 1.000000 0.174665 0.077889 0.147756
13.751044 41.617117 1.000000 0.174188 0.077316 0.146991
13.760053 41.617117 1.000000 0.173674 0.076809 0.146279
13.769062 41.617117 1.000000 0.173122 0.076368 0.145617
13.778071 41.617117 1.000000 0.172531 0.075991 0.145003
13.787080 41.617117 1.000000 0.171902 0.075677 0.144438
13.796089 41.617117 1.000000 0.171235 0.075423 0.143917
13.805098 41.617117 1.000000 0.170530 0.075229 0.143441
13.814107 41.617117 1.000000 0.169785 0.075092 0.143006
13.823116 41.617117 1.000000 0.169003 0.075011 0.142612
13.832125 41.617117 1.000000 0.168181 0.074985 0.142257
13.841134 41.617117 1.000000 0.167322 0.075010 0.141939
13.850143 41.617117 1.000000 0.166424 0.075086 0.141655
13.859152 41.617117 1.000000 0.165489 0.075210 0.141405
13.868161 41.617117 1.000000 0.164516 0.075381 0.141187
13.877170 41.617117 1.000000 0.163506 0.075596 0.140999
13.886179 41.617117 1.000000 0.162458 0.075855 0.140838
13.895188 41.617117 1.000000 0.161375 0.076154 0.140704
13.904197 41.617117 1.000000 0.160255 0.076493 0.140595
13.913206 41.617117 1.000000 0.159100 0.076869 0.140509
13.922215 41.617117 1.000000 0.157910 0.077280 0.140444
13.931224 41.617117 1.000000 0.156686 0.077725 0.140399
13.940233 41.617117 1.000000 0.155427 0.078201 0.140372
13.949242 41.617117 1.000000 0.154136 0.078707 0.140362
13.958251 41.617117 1.000000 0.152813 0.079242 0.140367
13.967260 41.617117 1.000000 0.151457 0.079802 0.140385
13.976269 41.617117 1.000000 0.150071 0.080387 0.140415
13.985278 41.617117 1.000000 0.148654 0.080994 0.140455
13.994287 41.617117 1.000000 0.147208 0.081622 0.140505
14.003296 41.617117 1.000000 0.145733 0.082269 0.140563
14.012305 41.617117 1.000000 0.144231 0.082934 0.140627
14.021314 41.617117 1.000000 0.142701 0.083615 0.140696
14.030323 41.617117 1.000000 0.141146 0.084310 0.140769
14.039332 41.617117 1.000000 0.139565 0.085018 0.140844
14.048341 41.617117 1.000000 0.137959 0.085737 0.140921
